ClientID,ClientName,ClientType,Region,Country,RelationshipManager,KYCStatus,KYCSubmissionDate,KYCLastUpdate,ExpiryDate,SourceSystem,RiskRating,ReviewFrequency,AssetsUnderManagement,DaysToExpiry
C101104,Riverside Partners 1104,Corporate,North America,Mexico,RM_43,Valid,2023-05-23,2023-08-07,2023-12-07,Onboarding Portal,Medium,Semi-Annual,41396016.12,-684
C101105,Pioneer Group 1105,Corporate,Africa,Nigeria,RM_25,Valid,2024-05-13,2024-09-19,2025-03-30,Onboarding Portal,Medium,Quarterly,39129504.39,-205
C101106,John Singh,Individual,North America,Mexico,RM_12,Valid,2024-08-28,2024-08-30,2025-11-24,Batch Upload,Low,Annual,116320.59,34
C101107,Horizon Ltd 1107,Corporate,EMEA,UAE,RM_43,Valid,2024-03-01,2024-04-07,2025-09-29,Manual Entry,Medium,Annual,48911330.74,-22
C101108,Zenith Ltd 1108,Corporate,Oceania,New Zealand,RM_48,Pending Review,2023-07-03,2023-07-12,2024-05-10,Manual Entry,Medium,Annual,44238155.04,-529
C101109,Acme Group 1109,Corporate,EMEA,United Kingdom,RM_31,Valid,2024-08-28,2025-03-14,2027-01-27,Batch Upload,High,Semi-Annual,6447318.36,463
C101110,Summit Group 1110,Corporate,North America,Mexico,RM_02,Missing,2023-06-19,2023-10-24,2025-07-12,Batch Upload,High,Annual,15692895.62,-101
C101111,Alice Wang,Individual,APAC,China,RM_28,Valid,2022-11-08,2023-01-22,2024-01-16,Batch Upload,Low,Annual,77941.38,-644
C101112,John Smith,Individual,Oceania,New Zealand,RM_01,Valid,2023-02-09,2023-07-18,2025-01-24,Batch Upload,Low,Annual,192198.3,-270
C101113,Pioneer Partners 1113,Corporate,Oceania,Australia,RM_01,Valid,2024-07-21,2024-11-03,2026-08-15,Batch Upload,Low,Annual,11719870.97,298
C101114,Horizon Holdings 1114,Corporate,Africa,South Africa,RM_31,Valid,2023-05-01,2023-06-20,2024-03-31,Onboarding Portal,Medium,Quarterly,27054521.64,-569
C101115,John Patel,Individual,Oceania,Australia,RM_45,Valid,2023-07-14,2023-08-02,2024-04-17,Salesforce,Low,Annual,223798.59,-552
C101116,Atlas Ltd 1116,Corporate,Africa,Egypt,RM_42,Valid,2023-08-22,2023-09-27,2023-11-08,Batch Upload,Critical,Quarterly,44728083.12,-713
C101117,Mohammed Garcia,Individual,LATAM,Colombia,RM_45,Expired,2024-07-20,2024-09-07,2023-02-15,Onboarding Portal,Low,Annual,92515.37,-979
C101118,Summit Corp 1118,Corporate,EMEA,Netherlands,RM_25,Valid,2023-03-15,2023-03-27,2024-12-12,Salesforce,Medium,Semi-Annual,6953693.86,-313
C101119,Lee Patel,Individual,EMEA,United Kingdom,RM_34,Missing,2022-06-04,2022-07-23,2023-07-25,Manual Entry,Low,Annual,216347.84,-819
C101120,Carlos Johnson,Individual,EMEA,Netherlands,RM_28,Expired,2022-03-09,2022-06-19,2020-01-09,Batch Upload,Low,Annual,119119.79,-2112
C101121,Atlas Enterprises 1121,Corporate,APAC,Japan,RM_40,Valid,2022-04-04,2022-04-13,2024-01-10,Batch Upload,High,Annual,25287248.31,-650
C101122,Acme LLC 1122,Corporate,EMEA,Germany,RM_21,Valid,2022-04-29,2022-07-01,2024-01-18,Onboarding Portal,High,Annual,49770311.96,-642
C101123,Priya Garcia,Individual,EMEA,Netherlands,RM_22,Valid,2024-08-09,2024-12-21,2025-11-10,Salesforce,Low,Annual,249686.92,20
C101124,Horizon Ltd 1124,Corporate,EMEA,France,RM_11,Valid,2024-03-02,2024-07-29,2025-09-29,Onboarding Portal,Medium,Annual,16224679.57,-22
C101125,Pioneer Group 1125,Corporate,LATAM,Chile,RM_11,Valid,2024-05-26,2024-05-29,2026-04-22,Manual Entry,Medium,Annual,38006756.11,183
C101126,Mohammed Singh,Individual,APAC,Japan,RM_27,Pending Review,2022-09-18,2022-09-29,2024-01-15,Manual Entry,Low,Quarterly,70605.9,-645
C101127,Riverside Group 1127,Corporate,Africa,South Africa,RM_17,Expired,2022-03-14,2022-08-22,2021-03-04,Manual Entry,High,Annual,43048852.01,-1692
C101128,Acme Group 1128,Corporate,APAC,Singapore,RM_07,Valid,2024-07-03,2024-09-08,2026-04-15,Onboarding Portal,Medium,Semi-Annual,27405526.56,176
C101129,Pioneer Partners 1129,Corporate,EMEA,France,RM_15,Valid,2024-02-22,2024-06-25,2024-08-09,Manual Entry,High,Annual,7617428.5,-438
C101130,Riverside Holdings 1130,Corporate,APAC,Singapore,RM_17,Valid,2023-08-18,2023-09-18,2024-07-10,Onboarding Portal,Critical,Semi-Annual,36116983.43,-468
C101131,Pioneer Ltd 1131,Corporate,Africa,Egypt,RM_39,Valid,2024-01-26,2024-06-13,2025-08-03,Onboarding Portal,Critical,Annual,40569938.17,-79
C101132,Horizon Holdings 1132,Corporate,Africa,Kenya,RM_42,Valid,2022-01-14,2022-05-20,2024-03-20,Batch Upload,High,Annual,11871562.3,-580
C101133,Zenith Corp 1133,Corporate,LATAM,Brazil,RM_16,Valid,2023-07-17,2023-10-01,2024-05-30,Onboarding Portal,Medium,Semi-Annual,1180863.03,-509
C101134,Maria Smith,Individual,Africa,South Africa,RM_47,Valid,2024-05-01,2024-09-05,2024-11-12,Onboarding Portal,Low,Quarterly,196863.0,-343
C101135,Pioneer LLC 1135,Corporate,EMEA,UAE,RM_30,Valid,2022-10-13,2022-11-27,2024-10-26,Salesforce,High,Annual,33703342.24,-360
C101136,Riverside LLC 1136,Corporate,Africa,Kenya,RM_13,Valid,2023-08-08,2023-08-17,2025-08-04,Manual Entry,Critical,Semi-Annual,24177228.27,-78
C101137,Pioneer Corp 1137,Corporate,LATAM,Brazil,RM_48,Valid,2023-07-13,2023-08-15,2024-04-24,Batch Upload,Critical,Annual,37418709.01,-545
C101138,Greenfield Ltd 1138,Corporate,APAC,China,RM_26,Valid,2022-02-07,2022-08-10,2023-08-25,Salesforce,High,Annual,43320557.7,-788
C101139,Mohammed Smith,Individual,LATAM,Chile,RM_10,Valid,2023-11-24,2024-06-08,2025-02-21,Salesforce,Medium,Annual,30240.97,-242
C101140,Maria Singh,Individual,EMEA,Netherlands,RM_40,Valid,2024-05-18,2024-09-17,2026-05-06,Salesforce,Low,Semi-Annual,24965.98,197
C101141,Pioneer Corp 1141,Corporate,Africa,Kenya,RM_37,Valid,2022-02-25,2022-08-08,2023-01-18,Batch Upload,High,Semi-Annual,16106324.42,-1007
C101142,Mohammed Patel,Individual,LATAM,Brazil,RM_37,Valid,2022-11-22,2023-03-11,2023-11-15,Salesforce,Medium,Annual,128647.12,-706
C101143,Summit Enterprises 1143,Corporate,LATAM,Argentina,RM_03,Missing,2024-02-10,2024-03-30,2025-11-03,Salesforce,Medium,Annual,11834827.02,13
C101144,John Kumar,Individual,LATAM,Argentina,RM_23,Valid,2024-05-22,2024-12-05,2026-08-08,Salesforce,Low,Annual,212846.94,291
C101145,Riverside Ltd 1145,Corporate,LATAM,Argentina,RM_32,Valid,2022-03-13,2022-06-06,2023-09-23,Manual Entry,Critical,Annual,23167099.82,-759
C101146,Summit Group 1146,Corporate,EMEA,Germany,RM_43,Valid,2023-09-30,2024-04-10,2024-08-12,Batch Upload,Critical,Annual,28142631.28,-435
C101147,Atlas LLC 1147,Corporate,Oceania,Australia,RM_09,Expired,2022-06-25,2022-07-03,2021-05-10,Batch Upload,High,Quarterly,18450598.27,-1625
C101148,Horizon Enterprises 1148,Corporate,North America,Canada,RM_18,Valid,2023-08-06,2023-08-17,2024-03-08,Batch Upload,Medium,Semi-Annual,34627223.69,-592
C101149,Greenfield Enterprises 1149,Corporate,LATAM,Chile,RM_04,Valid,2022-04-01,2022-09-12,2024-02-05,Onboarding Portal,High,Quarterly,6372717.4,-624
C101150,Greenfield Corp 1150,Corporate,Africa,Kenya,RM_26,Valid,2024-03-02,2024-06-05,2024-11-20,Onboarding Portal,Medium,Semi-Annual,35910356.65,-335
C101151,John Wang,Individual,LATAM,Brazil,RM_25,Missing,2022-04-25,2022-09-10,2024-01-19,Manual Entry,Low,Annual,16737.42,-641
C101152,Greenfield LLC 1152,Corporate,Oceania,Australia,RM_09,Valid,2022-04-21,2022-10-26,2023-09-23,Batch Upload,Medium,Annual,11545561.93,-759
C101153,Zenith Holdings 1153,Corporate,LATAM,Colombia,RM_24,Valid,2023-06-06,2023-10-08,2024-09-07,Batch Upload,Critical,Annual,47565954.28,-409
C101154,Zenith Corp 1154,Corporate,EMEA,France,RM_38,Missing,2023-12-18,2024-01-30,2024-07-27,Onboarding Portal,Medium,Annual,2818531.88,-451
C101155,Acme Ltd 1155,Corporate,EMEA,UAE,RM_25,Valid,2023-10-25,2024-04-29,2025-10-06,Salesforce,High,Semi-Annual,49823593.19,-15
C101156,Chen Smith,Individual,Africa,Egypt,RM_42,Valid,2022-07-25,2022-11-04,2023-05-15,Batch Upload,Low,Annual,82942.01,-890
C101157,Greenfield Corp 1157,Corporate,EMEA,Netherlands,RM_38,Valid,2024-01-30,2024-06-18,2025-05-06,Batch Upload,Medium,Annual,24498954.76,-168
C101158,Lee Johnson,Individual,LATAM,Brazil,RM_19,Expired,2024-04-06,2024-06-25,2024-03-15,Batch Upload,Low,Semi-Annual,176518.97,-585
C101159,Lee Wang,Individual,Oceania,Australia,RM_13,Valid,2024-03-16,2024-08-07,2024-10-14,Batch Upload,Low,Semi-Annual,31153.15,-372
C101160,Mohammed Kumar,Individual,EMEA,United Kingdom,RM_47,Valid,2023-07-01,2023-12-17,2024-04-29,Manual Entry,Medium,Annual,8653.76,-540
C101161,Summit Holdings 1161,Corporate,Oceania,Australia,RM_09,Valid,2023-06-20,2023-09-15,2024-04-24,Onboarding Portal,High,Annual,37853904.48,-545
C101162,Pioneer Holdings 1162,Corporate,APAC,Australia,RM_49,Valid,2023-06-17,2023-08-15,2025-07-30,Manual Entry,Medium,Semi-Annual,1382802.65,-83
C101163,Zenith Holdings 1163,Corporate,Africa,Egypt,RM_10,Valid,2024-08-12,2024-09-02,2024-12-07,Salesforce,Medium,Annual,20429978.38,-318
C101164,Mohammed Singh,Individual,EMEA,UAE,RM_46,Valid,2023-03-22,2023-09-25,2024-03-22,Salesforce,Low,Annual,90876.9,-578
C101165,Acme Group 1165,Corporate,Africa,Egypt,RM_07,Missing,2022-06-12,2022-11-26,2024-01-17,Manual Entry,Medium,Semi-Annual,13299272.39,-643
C101166,Pioneer Investments 1166,Corporate,North America,United States,RM_24,Valid,2022-12-12,2023-03-16,2024-04-26,Salesforce,Medium,Quarterly,42958268.33,-543
C101167,Mohammed Kumar,Individual,APAC,Singapore,RM_24,Missing,2023-01-24,2023-02-23,2024-04-28,Salesforce,Low,Annual,150627.03,-541
C101168,Atlas Enterprises 1168,Corporate,Africa,Egypt,RM_39,Pending Review,2024-07-22,2024-11-20,2026-09-24,Manual Entry,Medium,Annual,21504150.0,338
C101169,Maria Singh,Individual,Oceania,Australia,RM_17,Valid,2022-10-04,2023-03-21,2024-07-16,Batch Upload,Low,Annual,81454.29,-462
C101170,Lee Singh,Individual,EMEA,France,RM_19,Valid,2024-05-18,2024-07-05,2025-08-02,Manual Entry,Low,Annual,249740.97,-80
C101171,Summit Group 1171,Corporate,LATAM,Argentina,RM_29,Valid,2022-03-11,2022-08-25,2023-01-16,Manual Entry,High,Semi-Annual,45922661.33,-1009
C101172,Alice Patel,Individual,North America,Canada,RM_10,Valid,2022-01-30,2022-05-06,2024-04-18,Onboarding Portal,Medium,Annual,239384.96,-551
C101173,Horizon Corp 1173,Corporate,Oceania,New Zealand,RM_24,Valid,2022-10-29,2023-05-11,2024-10-17,Salesforce,Medium,Annual,11113405.73,-369
C101174,John Johnson,Individual,LATAM,Colombia,RM_32,Valid,2024-09-07,2024-09-21,2025-02-20,Onboarding Portal,Low,Annual,11079.02,-243
C101175,John Singh,Individual,APAC,Japan,RM_31,Valid,2022-06-28,2022-09-12,2024-03-08,Salesforce,Low,Quarterly,54010.1,-592
C101176,Pioneer Ltd 1176,Corporate,North America,Mexico,RM_22,Valid,2022-11-12,2023-01-20,2024-03-22,Manual Entry,High,Annual,12927242.19,-578
C101177,Chen Patel,Individual,North America,Mexico,RM_07,Valid,2022-02-26,2022-04-11,2023-05-26,Salesforce,Medium,Annual,188939.06,-879
C101178,Priya Garcia,Individual,Oceania,New Zealand,RM_15,Expired,2023-05-31,2023-08-27,2023-05-30,Manual Entry,Low,Quarterly,235304.62,-875
C101179,Horizon LLC 1179,Corporate,LATAM,Brazil,RM_23,Valid,2023-02-27,2023-03-24,2025-02-01,Salesforce,High,Quarterly,22262130.89,-262
C101180,Summit Holdings 1180,Corporate,APAC,India,RM_11,Missing,2023-05-17,2023-09-16,2025-01-13,Salesforce,Critical,Annual,32578364.17,-281
C101181,Pioneer LLC 1181,Corporate,North America,Mexico,RM_36,Valid,2024-07-01,2024-08-05,2025-10-16,Manual Entry,High,Annual,26200894.92,-5
C101182,Alice Smith,Individual,North America,Mexico,RM_10,Pending Review,2022-12-22,2023-01-31,2024-04-11,Batch Upload,Low,Annual,44985.5,-558
C101183,Summit Investments 1183,Corporate,LATAM,Brazil,RM_16,Valid,2023-11-24,2024-02-14,2026-01-10,Batch Upload,Medium,Annual,32111492.68,81
C101184,Acme Enterprises 1184,Corporate,North America,United States,RM_37,Missing,2023-07-25,2023-10-23,2024-09-04,Manual Entry,Low,Annual,6095649.03,-412
C101185,Maria Wang,Individual,Africa,Nigeria,RM_39,Missing,2023-11-07,2024-01-20,2024-03-03,Onboarding Portal,Critical,Quarterly,63743.67,-597
C101186,Lee Johnson,Individual,APAC,Japan,RM_36,Missing,2024-04-24,2024-08-06,2026-06-13,Onboarding Portal,Low,Annual,198134.53,235
C101187,John Johnson,Individual,North America,Mexico,RM_38,Valid,2024-01-18,2024-06-29,2025-09-21,Salesforce,Low,Semi-Annual,51618.44,-30
C101188,Horizon LLC 1188,Corporate,Oceania,New Zealand,RM_10,Valid,2023-05-23,2023-09-23,2025-06-24,Manual Entry,Low,Quarterly,3071729.49,-119
C101189,Horizon Ltd 1189,Corporate,North America,Mexico,RM_06,Valid,2022-04-24,2022-04-28,2023-05-21,Onboarding Portal,Critical,Annual,40875138.72,-884
C101190,Acme Enterprises 1190,Corporate,North America,Mexico,RM_34,Pending Review,2023-11-20,2024-02-12,2024-07-09,Batch Upload,High,Semi-Annual,48780136.49,-469
C101191,Riverside LLC 1191,Corporate,EMEA,United Kingdom,RM_15,Valid,2024-01-19,2024-02-05,2025-08-31,Onboarding Portal,High,Quarterly,44939619.86,-51
C101192,Riverside Group 1192,Corporate,EMEA,United Kingdom,RM_50,Valid,2023-02-01,2023-06-06,2024-07-07,Onboarding Portal,High,Semi-Annual,16743580.56,-471
C101193,Greenfield Ltd 1193,Corporate,Oceania,Australia,RM_49,Pending Review,2022-10-15,2022-11-23,2024-07-17,Batch Upload,Low,Annual,3937070.85,-461
C101194,Riverside Group 1194,Corporate,Africa,Egypt,RM_19,Valid,2023-03-19,2023-04-01,2025-02-02,Salesforce,Critical,Quarterly,34991989.63,-261
C101195,Horizon Investments 1195,Corporate,APAC,Singapore,RM_34,Valid,2022-09-23,2022-10-13,2023-09-26,Batch Upload,High,Annual,15264546.94,-756
C101196,Riverside LLC 1196,Corporate,APAC,Australia,RM_47,Valid,2022-03-17,2022-06-29,2024-06-09,Manual Entry,Low,Annual,8142649.61,-499
C101197,Riverside LLC 1197,Corporate,EMEA,France,RM_07,Pending Review,2024-01-09,2024-04-13,2025-01-06,Salesforce,High,Semi-Annual,43869144.06,-288
C101198,Summit LLC 1198,Corporate,North America,United States,RM_39,Valid,2022-07-10,2022-07-14,2024-02-29,Batch Upload,Medium,Annual,19645551.78,-600
C101199,Pioneer Corp 1199,Corporate,Oceania,Australia,RM_14,Expired,2024-05-17,2024-09-19,2023-05-15,Onboarding Portal,Medium,Semi-Annual,8382251.78,-890
C101200,Greenfield Investments 1200,Corporate,North America,Mexico,RM_22,Valid,2023-10-23,2023-12-05,2024-08-07,Batch Upload,High,Annual,34579931.02,-440
C101201,Atlas Corp 1201,Corporate,EMEA,United Kingdom,RM_06,Expired,2022-02-06,2022-06-14,2020-11-18,Salesforce,Medium,Annual,33977355.9,-1798
C101202,Atlas LLC 1202,Corporate,APAC,Australia,RM_42,Valid,2024-07-14,2024-10-25,2026-06-09,Salesforce,Critical,Annual,39463610.14,231
C101203,Acme Enterprises 1203,Corporate,LATAM,Colombia,RM_19,Expired,2022-09-27,2023-01-30,2021-01-12,Onboarding Portal,Low,Annual,3424322.46,-1743
C101204,Zenith Corp 1204,Corporate,Oceania,New Zealand,RM_21,Valid,2024-05-17,2024-08-04,2026-01-25,Manual Entry,Medium,Quarterly,47157391.88,96
C101205,Summit Corp 1205,Corporate,APAC,China,RM_22,Valid,2022-11-03,2022-12-23,2023-07-26,Onboarding Portal,Medium,Annual,14726501.21,-818
C101206,Pioneer LLC 1206,Corporate,APAC,China,RM_33,Valid,2024-02-21,2024-04-05,2024-07-01,Manual Entry,Medium,Annual,8411264.17,-477
C101207,Alice Singh,Individual,Oceania,Australia,RM_07,Valid,2022-11-05,2023-05-17,2024-05-04,Manual Entry,Low,Annual,162456.57,-535
C101208,Greenfield Group 1208,Corporate,EMEA,UAE,RM_31,Valid,2023-02-25,2023-04-17,2023-05-31,Salesforce,Critical,Semi-Annual,27293555.51,-874
C101209,Horizon Holdings 1209,Corporate,North America,Canada,RM_11,Valid,2024-03-23,2024-04-07,2025-08-22,Manual Entry,Medium,Annual,18999962.81,-60
C101210,Zenith Corp 1210,Corporate,EMEA,UAE,RM_25,Valid,2024-01-22,2024-02-22,2024-09-24,Onboarding Portal,High,Annual,42833544.92,-392
C101211,Carlos Patel,Individual,LATAM,Chile,RM_40,Missing,2024-08-20,2024-09-19,2026-06-28,Manual Entry,Low,Annual,64022.21,250
C101212,John Johnson,Individual,North America,United States,RM_39,Expired,2022-11-29,2022-12-31,2022-07-03,Batch Upload,Medium,Annual,245915.1,-1206
C101213,Atlas Holdings 1213,Corporate,APAC,Australia,RM_39,Pending Review,2024-01-26,2024-08-08,2025-07-14,Salesforce,High,Annual,21143883.08,-99
C101214,Pioneer Group 1214,Corporate,North America,United States,RM_29,Valid,2023-07-24,2023-07-28,2023-12-06,Manual Entry,Critical,Annual,30151543.23,-685
C101215,Atlas Enterprises 1215,Corporate,EMEA,Netherlands,RM_17,Pending Review,2023-07-06,2023-09-28,2025-08-17,Manual Entry,High,Annual,28407207.7,-65
C101216,Summit Ltd 1216,Corporate,LATAM,Colombia,RM_10,Valid,2022-04-22,2022-08-01,2023-10-13,Onboarding Portal,Critical,Annual,49744161.52,-739
C101217,Zenith Corp 1217,Corporate,EMEA,Germany,RM_25,Valid,2022-02-28,2022-04-01,2022-09-10,Manual Entry,Critical,Annual,49982029.87,-1137
C101218,Atlas Partners 1218,Corporate,EMEA,Netherlands,RM_17,Expired,2024-05-06,2024-08-17,2022-11-05,Manual Entry,Medium,Semi-Annual,19356333.25,-1081
C101219,Mohammed Singh,Individual,North America,Canada,RM_37,Missing,2023-10-29,2024-01-22,2025-12-22,Manual Entry,Low,Annual,26249.11,62
C101220,Lee Singh,Individual,Oceania,New Zealand,RM_09,Valid,2022-08-15,2023-02-10,2024-11-13,Salesforce,Low,Annual,21594.41,-342
C101221,Alice Smith,Individual,LATAM,Brazil,RM_43,Pending Review,2022-05-15,2022-08-20,2023-08-28,Manual Entry,Low,Semi-Annual,233902.67,-785
C101222,Priya Patel,Individual,EMEA,UAE,RM_50,Valid,2024-06-28,2024-08-22,2025-03-28,Manual Entry,Low,Annual,109648.21,-207
C101223,Greenfield Group 1223,Corporate,Oceania,Australia,RM_09,Valid,2022-02-22,2022-06-03,2022-11-22,Manual Entry,Medium,Annual,37490875.24,-1064
C101224,Summit Investments 1224,Corporate,North America,United States,RM_25,Valid,2024-06-08,2024-08-05,2026-06-17,Salesforce,High,Annual,40181376.66,239
C101225,Atlas Ltd 1225,Corporate,LATAM,Colombia,RM_40,Pending Review,2023-09-12,2023-12-12,2024-08-13,Onboarding Portal,Medium,Annual,22399118.55,-434
C101226,Atlas Partners 1226,Corporate,Africa,Egypt,RM_23,Missing,2022-01-17,2022-04-29,2023-02-12,Manual Entry,Low,Annual,15867931.36,-982
C101227,Riverside Group 1227,Corporate,LATAM,Chile,RM_10,Valid,2023-09-17,2023-11-26,2024-10-09,Onboarding Portal,Medium,Annual,5970256.91,-377
C101228,Summit Holdings 1228,Corporate,Oceania,Australia,RM_26,Expired,2023-12-27,2024-05-09,2021-12-17,Salesforce,Critical,Annual,34320762.35,-1404
C101229,Summit Enterprises 1229,Corporate,North America,United States,RM_35,Expired,2022-11-28,2023-03-24,2021-09-19,Onboarding Portal,Medium,Semi-Annual,37363418.33,-1493
C101230,Zenith Investments 1230,Corporate,Africa,Egypt,RM_49,Valid,2022-06-06,2022-07-08,2024-01-22,Salesforce,High,Annual,35190798.01,-638
C101231,Summit LLC 1231,Corporate,LATAM,Chile,RM_07,Valid,2022-07-21,2023-02-04,2024-02-24,Salesforce,Low,Annual,530577.54,-605
C101232,Riverside Enterprises 1232,Corporate,APAC,Australia,RM_30,Valid,2023-08-20,2023-10-15,2025-06-22,Manual Entry,Medium,Annual,6663617.39,-121
C101233,Pioneer LLC 1233,Corporate,APAC,Singapore,RM_50,Valid,2022-12-09,2023-02-17,2024-07-17,Batch Upload,High,Annual,33923695.32,-461
C101234,Maria Kumar,Individual,North America,Canada,RM_08,Valid,2022-02-19,2022-05-21,2022-10-06,Salesforce,Low,Semi-Annual,10615.37,-1111
C101235,Alice Smith,Individual,Africa,South Africa,RM_36,Valid,2024-06-28,2024-08-04,2024-11-08,Salesforce,Medium,Annual,186731.87,-347
C101236,Chen Garcia,Individual,APAC,China,RM_45,Valid,2022-04-26,2022-09-20,2023-11-14,Salesforce,Low,Quarterly,192587.61,-707
C101237,Greenfield Partners 1237,Corporate,APAC,China,RM_43,Valid,2022-04-02,2022-06-01,2023-04-06,Batch Upload,High,Annual,7310358.55,-929
C101238,Horizon Enterprises 1238,Corporate,Africa,Egypt,RM_26,Valid,2024-03-17,2024-06-08,2025-12-13,Batch Upload,Critical,Quarterly,48048187.92,53
C101239,Horizon Corp 1239,Corporate,Africa,Kenya,RM_31,Valid,2023-03-16,2023-04-26,2024-03-24,Batch Upload,Low,Quarterly,17984895.08,-576
C101240,Atlas Investments 1240,Corporate,EMEA,Netherlands,RM_03,Expired,2022-09-08,2022-12-31,2022-06-16,Batch Upload,Critical,Annual,38446616.17,-1223
C101241,Pioneer LLC 1241,Corporate,APAC,China,RM_44,Valid,2022-03-16,2022-07-14,2023-04-07,Onboarding Portal,Medium,Annual,16414183.61,-928
C101242,Summit Enterprises 1242,Corporate,Oceania,Australia,RM_48,Valid,2023-04-24,2023-10-06,2023-11-15,Batch Upload,High,Annual,9702631.99,-706
C101243,Zenith Partners 1243,Corporate,EMEA,UAE,RM_41,Valid,2022-04-23,2022-08-07,2024-07-20,Onboarding Portal,Critical,Semi-Annual,22392900.73,-458
C101244,Atlas Enterprises 1244,Corporate,APAC,India,RM_28,Expired,2023-06-13,2023-09-29,2022-11-07,Salesforce,Medium,Annual,3433882.77,-1079
C101245,Acme Investments 1245,Corporate,LATAM,Chile,RM_06,Valid,2022-10-30,2022-10-31,2024-09-08,Onboarding Portal,Medium,Annual,40045246.95,-408
C101246,Riverside Partners 1246,Corporate,Oceania,New Zealand,RM_31,Missing,2023-10-15,2023-10-27,2024-03-01,Batch Upload,High,Annual,7642801.06,-599
C101247,Alice Kumar,Individual,North America,Canada,RM_31,Valid,2024-02-07,2024-08-04,2025-03-09,Onboarding Portal,Medium,Semi-Annual,69219.52,-226
C101248,Horizon Investments 1248,Corporate,EMEA,United Kingdom,RM_12,Valid,2024-06-09,2024-11-21,2026-02-02,Batch Upload,High,Annual,20313058.44,104
C101249,Horizon LLC 1249,Corporate,EMEA,UAE,RM_04,Valid,2022-07-26,2023-02-08,2024-02-23,Batch Upload,Critical,Quarterly,33114092.43,-606
